pH,Dissolved Oxygen (mg/L),Turbidity (NTU),Conductivity (μS/cm),Temperature (°C),Biological Oxygen Demand (mg/L),Total Dissolved Solids (mg/L),Nitrate (mg/L),Phosphate (mg/L),Ammonia (mg/L),Quality
6.824279936868144,11.37148682576295,11.173191092887738,289.8801224803771,23.270198202260403,3.616298322822285,1558.3802683817603,5.419577796919264,0.3176667713057789,2.5940386708854293,Unsafe
8.140703845572055,7.748291759449491,2.7061443603329898,1774.259550099187,19.635604452166106,4.767704704431812,1003.5616024377593,14.603192381977815,1.0356320130725616,3.976742963174739,Unsafe
5.7986951286334385,5.330138473138256,13.7273295189942,677.988584456507,13.727244218217916,5.006796816435709,506.6017132522759,0.8393966192740646,0.5296063943070397,0.45013207134825606,Unsafe
7.056937753654447,3.475440177282498,13.445541124053344,1343.347393178092,10.553479073553648,9.194970257394369,1569.2864211786812,4.544583625592853,0.5121218238407083,3.2203836297263004,Unsafe
7.36965827544817,9.534763663354655,9.981566622354231,1026.2543293785316,15.470866939692314,1.9311245533445773,708.6674222598924,14.133746691966659,1.660763206271146,0.8317437357250569,Unsafe
5.185801650879991,4.091726982049807,10.247395172108774,795.975975998444,12.686785099217031,3.517576721268535,432.71046165832945,14.75409312944651,0.767482403679275,4.8601396325937,Unsafe
7.4301794076057535,5.724976154447704,0.5774175585604839,1326.3394830486434,29.636125771305984,5.8380833492444255,1300.1163608575253,12.391033955134288,0.9069403687477001,4.503989811173534,Unsafe
5.682096494749166,7.792238170955077,14.78063770864723,1900.293663047352,12.812448945347136,7.284582339675325,271.8619672816658,1.2323738358444989,1.6874998281824354,4.752955959834185,Unsafe
5.260206371941118,8.07974929001773,13.228572751849308,178.4125200117815,28.105705932670904,6.6757356006331925,1945.5700826635043,8.46418992231875,0.1847033451804967,0.6202030001552695,Unsafe
8.795542149013333,8.405248772884224,13.479040273086333,1845.820426177898,19.641467244402065,9.47478463963655,1301.5548023830602,6.06183259078996,1.1932895276511886,2.4913782759855407,Unsafe
8.862528132298237,4.496297973147305,10.059045787237643,1257.2551445399256,11.8344597435944,8.160480323375259,1973.201489751336,12.116143258661484,1.1606492059323452,0.9097081782920388,Unsafe
8.233589392465845,6.417636643394839,5.499410465490779,1633.8971714611994,30.318251235789646,6.0136915777698725,743.8975046094085,0.9198611100128661,0.8561769928406837,3.041742198837515,Unsafe
6.218455076693482,8.554748044052701,13.457905411811971,829.3624115251274,24.490764255915334,2.9321442250615677,1945.289806261756,3.0372183995060618,1.661251536433945,1.2404216520431341,Unsafe
5.3906884560255355,11.728369781704062,4.726995458192289,996.5016521914661,15.894037821589325,5.057868082620159,376.5682706843848,7.389006486717178,1.8863512220580283,3.876091818507957,Unsafe
7.736932106048627,9.548680239297198,8.65931737846194,1750.8164284222116,32.3670293583167,7.240440197750297,177.32006745935405,2.4489501779226215,0.9360183652080855,3.2556127431833723,Unsafe
6.760609974958405,11.30343381384562,1.9460990989862947,888.2111426386639,11.131457846763787,8.541659573524765,162.66971486374487,10.421455626145043,0.9177326314868154,2.9008625120076172,Unsafe
5.488152939379115,9.859908524827594,13.868356636924878,1115.8531768232615,15.045490204944073,9.637626019801486,983.2537041385315,12.329431594982994,1.009106822044782,4.1436130740301165,Unsafe
6.980707640445081,8.325452720031604,2.5411716376825932,138.3703538602325,28.801173195146525,6.449074895241258,257.7079752093301,10.597346415051888,1.4490168213577925,2.5513378510912497,Unsafe
5.137554084460874,4.728210322227101,3.7610036830909053,401.33621109228034,27.73444825774723,5.742274305739892,1073.1189799184433,6.660227333235736,1.339439978490935,1.4222735276938547,Unsafe
8.637281608315128,9.000170867032617,8.592945292859117,1319.2043651521196,17.23179234311195,1.1592273080903348,722.250956666911,13.187976227164429,0.4534415489217053,3.141456934320432,Unsafe
6.035119926400068,8.610416093639163,11.579348503088232,1462.2561120213666,11.550621883819577,1.6488916223516195,737.6950857008196,2.1515233626271315,0.1371517437126932,4.78960689776925,Unsafe
7.650089137415928,8.422222534115399,9.480593936076335,1206.941779890549,31.451951805623594,2.4049449787366024,1307.6570934358226,3.9790449000952326,1.8990157183354108,3.0456808803866084,Unsafe
6.246844304357644,7.408072811894167,3.8659417356022643,372.2890689236603,17.842440951747562,1.4928393807066527,409.88621168807833,7.394141310259319,0.5295288218700716,3.1851353002932106,Unsafe
7.080272084711243,7.75790943590348,0.5136741166486098,946.2703142978862,14.89283537320663,4.607769149244338,1556.4514036454889,1.0139451233008545,1.2808074025342775,4.6802783381723545,Unsafe
7.186841117373119,6.0099827440629365,11.478683414457869,774.6800560900607,22.901545559024427,4.03190690624985,1205.858747579406,1.5257181453415545,1.6585916254600075,2.6248479915079503,Unsafe
5.739417822102109,7.673814233780728,14.78550622571086,1041.756553666668,32.75567998206118,6.736187420815536,1838.3947948102707,6.021906238663344,0.6075507335889007,4.982151562402483,Unsafe
8.878338511058235,4.778003151106304,12.24374024443831,1753.625165652779,11.088664446084383,5.820985971400624,793.1972421582944,14.163905821344855,1.2745124931772882,0.8823440133120697,Unsafe
8.100531293444458,10.246569576243392,7.172995963270923,1574.1367334514387,29.145102200772193,6.363736834490737,1967.1584849275384,13.635364029827304,0.2247214798869576,2.7314952307603693,Unsafe
8.757995766256757,4.671992592288371,13.604625290287045,259.58005263940197,24.311830698467723,5.247794826438887,1194.072528756644,7.043025388348325,1.9401635743075647,1.1432141209704691,Unsafe
8.579309401710596,3.7646966090051976,6.442791260216075,1791.5874757716722,20.636227913795423,3.499634336988314,1949.4637167563142,2.218162313209878,0.1257349673507455,2.321299204869394,Unsafe
7.39159991524434,6.926214237214417,8.11154422153028,996.3575871846648,28.602011102626502,9.575427834518294,151.41524268951912,2.75380407378069,0.8819676009435429,0.9358121565586637,Unsafe
8.687496940092467,8.924766955554556,7.418381627237407,1513.338075283397,34.14561061104081,1.7776824378412508,1483.1550125835372,5.725436213675996,1.0782702916994464,1.1903909804764499,Unsafe
5.353970008207678,6.939451424401872,6.9905461536501114,366.07453940226907,15.730155279067276,9.450018995187765,1651.5808961561988,3.2301055067930426,1.5830587395400944,1.1329202431980914,Unsafe
5.783931449676581,5.490787187561777,11.740266154761633,1374.3670988433914,13.59118412680299,3.801142421782612,201.02924468532638,1.3363363564166297,0.25104574897411824,1.668153561217639,Unsafe
5.180909155642152,8.023540655013967,8.138149155407634,549.0194334579701,32.82204363056742,5.613953008305677,1200.042361630867,10.139284504447957,0.8872078679718014,0.7595646691422986,Unsafe
6.301321323053058,6.1230210187097995,5.092398269365633,932.92370456777,26.72382693643259,1.9795809054479152,1623.690357819952,8.763584703111153,0.6064260233914702,4.0657766573775795,Unsafe
6.5547091587579285,11.395809211139698,4.2432934310479355,132.0394531559984,20.94965053904915,1.6383796153390833,1165.9735779238383,4.440321693873467,0.6309013242297467,1.1813104267318464,Unsafe
6.085396127095583,11.303806256432148,1.047336096027784,388.06021206790444,24.331489256607078,4.865909038467426,221.2458217703866,11.706330900029332,1.5597879529698493,2.141188076202538,Unsafe
8.314950036607717,7.521346379748859,8.956329847304167,274.9529369348776,28.6403476294061,7.675276387417103,1417.5497577067918,11.661638426816934,0.02086728061334795,0.1786799773271191,Unsafe
6.427013306774358,5.950955946164327,3.834440523314996,555.513928582691,29.32579746764293,3.4242829979369405,215.1341378792864,7.4159293561701505,1.5006764462585729,0.6139195620807324,Unsafe
6.123738038749523,9.634191725609751,2.6479418692375547,290.0343710462123,32.99735452047412,6.06113100041788,1653.1909005312332,1.5383350771272188,1.6226928759449812,4.491732312024933,Unsafe
7.170784332632994,3.3304164913475995,9.980534475501326,1414.6290505771676,20.671069722390566,3.507853064705365,181.76494828271933,13.785194061510229,1.8037108652457172,4.202084998818182,Unsafe
5.563696899899051,7.272921054392861,10.377534238412458,155.1758141975168,17.335272750484876,4.497517548037367,361.0550239197045,10.063041800760471,1.257494788428662,4.220520017030453,Unsafe
8.208787923016159,6.026910548433001,11.406245937736156,1273.706951187496,25.991606669746048,9.158016866264422,622.7044219942102,3.781057205364069,0.6735761032617601,2.1156317445488,Unsafe
5.298202574719083,11.284822965922992,7.801864996909576,367.34487856859107,20.39319748198826,8.702556629454275,1303.39310529552,9.195772750809978,0.8601971177722526,0.7935009143731546,Unsafe
8.94754774640207,3.108027245454143,13.463791775456356,1895.806768638004,24.86496134872445,5.6441578907586685,1955.0822892994813,6.13482028783169,1.9397748037519842,0.6286831553221489,Unsafe
8.088979077186629,7.975333881465142,14.076969924274303,1872.878738908723,20.499644961398754,3.1429506472487088,323.8634199778754,9.566709632065773,1.763561784607346,3.067453351523506,Unsafe
5.79486272613669,9.665972229599634,12.206878626991097,528.455894789829,13.824894666954362,2.7386552145972054,371.144571506445,7.16067634639221,0.9324165591078897,4.158146949052285,Unsafe
5.02208846849441,7.365161887716371,9.716105489118714,1267.400466623756,21.735668791473962,9.586786177321429,800.8537537318626,7.333535038572029,1.8866953841507355,4.510560962487191,Unsafe
8.261845713819337,3.768627271464495,4.903953827072236,153.21010699767103,27.27294554852582,2.824449368596188,1688.8163617351083,11.064643169419654,1.6476802020588532,1.5147850877451103,Unsafe
7.8274293753904685,11.75215251025112,14.752701363493207,1870.3982317972307,29.982095191691247,8.273514798212853,987.7388102265469,9.244513616353238,1.8031688247029916,1.6730301921839228,Unsafe
7.916028672163949,7.662093882384881,4.474974424283106,1093.6758855642483,22.33315691991367,4.320731885819836,711.0601404860612,1.2912950995389625,1.3691246968060826,0.5942956186209809,Unsafe
8.085081386743783,8.527676198871102,3.4385253688612503,182.1239876937801,14.130947255260022,9.870938628024145,1166.2872811968364,1.0740661996499246,1.7167315464893702,3.894607967413259,Unsafe
5.296178606936362,5.129488044367566,6.91123464990545,750.749986715461,20.36719274123579,4.313401663265091,594.9940751469251,4.644637638701206,1.7846146212553082,1.4508823284935806,Unsafe
6.433862914177091,7.351482765961235,1.3241882753296328,246.01397753634498,29.657348221042454,4.163649624196535,862.2038237702898,6.510665348427319,0.1931130032359361,2.4565544008608056,Unsafe
5.463476238100519,6.862345427624897,14.688169737740967,846.5944348093838,20.32148176542682,6.737172659898608,731.9497835408796,4.200816131771362,1.9307817835547105,4.651596792191278,Unsafe
8.452413703502375,3.6740625780178537,9.03228656803816,1372.8600501065139,27.413269840105556,9.653651259641373,1627.8679425878272,9.806751885241779,0.673890066540486,3.7858570785921914,Unsafe
7.493192507310232,3.955443181927205,8.57580532913054,992.7908252787353,22.680342041952244,9.785886452167896,1856.0858802322016,3.0071081827117667,0.8854000240708774,0.3584156918164517,Unsafe
6.323592099410597,10.537252676568972,10.009046058545938,829.0721319669635,16.030578127734916,7.364855318202867,1543.1871650981325,10.591702336302928,1.5858884807937024,0.13995751285120542,Unsafe
5.254233401144095,5.158379569859312,7.7068428927694965,326.3983865268831,29.90376270057686,7.791457290727183,934.2587944569686,11.619946054145059,1.3331436480892704,3.9582988368139995,Unsafe
6.243929286862649,4.754624443487675,0.964920997870853,565.384186817947,12.105336351767175,6.070619583757249,1058.2364572436613,1.9523576831751936,1.787189225747754,2.807251161195609,Unsafe
6.300733288106988,7.544203061251253,9.378513688185754,290.27224670286716,23.122257068878767,7.801981652190987,337.6400184659278,9.797013026108521,0.8071417640457766,3.6296386058772345,Unsafe
7.918424713352256,9.918724182262617,10.884521215868244,1634.2475901476555,15.222275856085123,8.73801689473447,1519.0429511556217,14.4253960409117,0.7528434457155556,0.8683950769504062,Unsafe
7.550229885420853,3.5575186672108914,6.54286137904877,356.9556731709729,11.676640713534391,5.3748577287552095,1233.3037908505837,2.9730748772238664,0.07306081058722615,4.373034464856039,Unsafe
8.548850970305306,8.191271276744303,11.480785795032297,1231.2093964428977,22.57334842708122,6.578760365470927,1814.6359926611292,13.648612183630702,0.9308234995726196,3.889292397170864,Unsafe
6.888859700647798,4.072893985565161,3.791518840407099,751.2067858188071,22.48905389837309,5.835850257097429,481.1611727927911,9.130114444182848,1.4509008329549264,4.465110678867607,Unsafe
5.478376983753207,3.328149457430566,3.7085105704596684,529.3589308448486,27.67252254189302,6.062235521758095,1543.479631671963,8.905078523242507,0.60934564807617,1.7713708050216073,Unsafe
7.85297914889198,3.4746955694599566,2.840546321469822,1314.9900350349972,28.618767326297622,9.010431188865468,1400.8761572664605,0.8736479665809207,0.9308257622109445,1.4509554568879073,Unsafe
8.04314019446759,10.507476973875972,5.893924016942847,968.3043878161873,28.19478721732242,4.200551471850132,605.1065142385291,11.249674147957334,0.4466015592857033,0.8434840556272418,Unsafe
7.245108790277985,4.0617523526525545,12.781674513141711,860.2763878406623,20.238968322918875,2.8736562304056177,1368.0194151275678,7.2262684844560665,1.5478477336842067,4.657433688940285,Unsafe
8.083868719818245,3.4063622797106277,12.504724901161433,1226.418809295221,25.792244680664062,5.106520992462662,1856.3094230956342,10.845498438343498,0.13041800706888274,0.9664630974334195,Unsafe
6.975182385457563,6.94109898428621,6.0509510154708055,1033.4084941310014,24.423631066099006,2.8727667143313864,1845.0283765675258,12.156798441354429,1.4137122794509915,0.6846544451863747,Unsafe
7.090931317527977,10.595941247478223,9.04222167171343,676.6199962479654,20.53904390292299,5.485603830958173,1467.2904915806685,7.9045659632469505,0.7640906233725171,1.0441232240352336,Unsafe
6.710164073434198,5.361675388403717,10.951836588886277,1162.216446753978,24.93031735464983,9.131572948213527,191.3389138147142,4.028300267846881,0.09277617808037038,3.8797704611245556,Unsafe
5.10167650697638,6.795413557733248,3.997498232106333,1372.0472954463196,33.681196917656564,6.5569016843423,1757.3022409083069,2.209430121752919,1.7084044787106538,4.458693251416117,Unsafe
5.431565707973218,3.359302793073761,2.9380457454738327,150.71700131502314,14.822343592034434,8.698895679727698,1349.7793533086258,2.491496606192973,0.9805665077305187,4.073475936832479,Unsafe
5.125716742746937,7.041706627213883,14.595391901578509,985.1562849245832,32.64430239463816,2.4957182765396064,689.8250810471955,13.017326343792401,1.2026447495360968,2.8598689090692955,Unsafe
7.545641645055122,8.198517725734202,9.454581041539468,209.59824070873316,11.336387849579959,9.107862332834591,455.7756872408287,1.9413136248927916,1.4667410761336692,4.970032828810844,Unsafe
6.257423924305307,8.138163483769304,14.730527966588125,454.17028672941103,17.709730322541517,6.4160844796640415,320.78733969490247,5.8319416883938695,1.3135981216723656,0.437384916017899,Unsafe
7.034282764658811,5.991840229569286,5.397461813417322,1164.966594748149,17.203631215288205,1.285838098664318,195.45010858974587,5.080692229706559,1.464405172921077,4.349239221325965,Unsafe
8.630265895704373,5.8397986259682195,10.693959649624906,1745.7589390046035,25.65912769702264,6.698070597565331,1532.7961711064372,12.995289434410656,1.5269405523099369,2.195797922397468,Unsafe
5.9971689165955,3.959612570429381,3.7277527298479467,1777.330790458121,13.280623794432259,9.562572606348262,548.1016979922231,7.217633160344945,1.1824115458235758,2.3300995086567857,Unsafe
6.641531692142519,6.301184885816415,4.2874024834717375,232.89361926339942,32.05869029599384,1.7125030042782585,146.08057848218465,14.94705161848725,0.7376192835064358,0.7252149788912745,Unsafe
8.022204554172195,3.8954520198566818,7.922580758409548,896.2996639447425,30.713785211626032,6.242105174226149,854.8142384997797,11.082115719916857,0.49385287793552185,0.26382157433375925,Unsafe
5.91519266196649,9.899363502408464,5.134462819867033,1207.7123177086473,26.301645492131943,9.239307425827432,1016.953453125444,12.778761273523855,1.8067774409390465,1.6514787977402232,Unsafe
5.3079196393151715,11.696468679733673,2.9305126756884747,379.4328186456525,21.460345794804944,1.0872565150093711,421.53743871024113,1.570216763797456,1.9401504408300583,0.9567823122582534,Unsafe
6.1590058116550725,11.730670110000363,4.311770178845228,1554.3212118150661,33.323901053551964,6.678216338192409,183.69183870884456,3.87122360344695,0.7217488826454357,2.468359904749427,Unsafe
5.644885149016018,10.785639894378544,1.0183517197550374,1514.0469910307538,30.7686638680139,5.274120626478664,459.33841788633083,2.118148314020241,0.23349835085387743,0.8219195776634826,Unsafe
8.718790609370291,8.407129344056571,10.714142511423557,1816.3479260429099,22.482878702031122,4.122903867837495,1390.2952474894912,7.007967388768339,0.45284928096169824,0.7758459088611511,Unsafe
8.232481518257668,9.30779127519492,7.635691527744993,116.12342295854174,27.54683386135778,6.647828409508384,256.26298677729216,10.802483573612456,1.3446280185145072,4.3971970221088625,Unsafe
7.533615026041694,5.566852224123727,1.8665244628656215,511.70006357910506,24.173248804492115,1.4743188512867524,1154.5703580582883,2.6190471662247026,0.3541374062170782,4.614344036499404,Unsafe
8.48584236075087,8.676933781553586,2.9895629003631226,1671.6547570661114,24.698555959706614,7.777567416586601,378.18277702551666,2.039511314089108,1.5624433233913664,4.824659422080758,Unsafe
8.214688307596457,7.100845944958897,1.9867508026333383,1374.1020965711773,18.27440173593678,1.0403152922773686,471.8094298027968,9.25767035682856,1.84683017735068,3.4344619700821686,Unsafe
5.746280235544143,7.338156057992393,9.382595720000209,1799.3407220271324,21.55211511562242,3.76242169413117,846.8479782067275,3.5316600310750172,1.927666515006906,3.87798087349976,Unsafe
8.570235993959912,9.81998904337642,1.86605027238116,208.64134360750637,11.953035769743606,5.535627739162106,291.56813850208954,7.24194356913074,0.028557756890032454,4.195345300688883,Unsafe
7.157368967662602,5.5372652003752645,11.437093829010633,1234.2315348612415,18.933717291614812,4.393200255098965,429.0866552862044,0.861654143142994,1.916726788259289,3.3287180896912565,Unsafe
8.22976062065625,5.862356505250679,0.797408330145672,1181.188492297981,27.3957128840538,3.7672834168502423,763.0095817575728,10.241130899805226,1.4829868940679392,1.718191213042393,Unsafe
8.584365199693973,11.321776120157729,4.115948925940435,167.7813910850115,33.83040076265466,8.477516309212865,726.3711104468971,8.165614086466599,0.1772599622049665,0.8662962923242682,Unsafe
6.2720138998874555,3.5060186536587503,13.414666800432654,1075.6919461337188,34.076602819075504,9.41349316844718,1523.6158227838905,9.74660119448363,0.8363285328696657,1.2626392050749355,Unsafe
5.440207698110707,7.370708685720063,10.918704112772568,1258.088591488856,23.893071728122294,8.863414164153,242.0863797402063,4.203555062890215,1.403090494413223,4.218028851884316,Unsafe
5.911740650167767,11.215207203670756,1.558040827422472,463.4570309840037,25.165556295239554,5.701881817449997,1734.8563977660526,4.2511843328868135,1.913804130395488,3.5108764676055224,Unsafe
6.708431154505025,8.493267070363412,12.406328515035106,619.3262079368595,14.643029637524187,8.957477576741347,1650.8411244049641,12.040271943052296,0.3366413732866712,2.3333992412781432,Unsafe
8.272059063689973,7.9176636679091885,7.649009262332969,1316.6599579657004,27.382702702338268,9.287754086633893,1555.384115414683,10.80657846347391,0.2641892310346384,0.24408487818421828,Unsafe
8.442922333025374,5.247697613064197,12.778353893948024,989.7718004399209,11.766469816859656,4.683145573427158,687.8074886799517,8.737956902859358,0.9499706359911383,1.4044014151260276,Unsafe
5.027808522124763,6.089479401580034,9.210726729530704,1730.225949379821,17.11714214498611,3.551012735549009,1663.4753925274963,9.459337789153,1.9365167985395935,3.671597716316243,Unsafe
7.042989210310263,10.668435742242236,10.38657896447645,750.5253554174578,26.709083682136054,1.8843868523198828,447.32395254963353,1.501258274566471,1.943044638363441,2.6106974519656125,Unsafe
6.669644012595116,8.032963185916124,14.905772625737768,606.6533509375822,17.75775328858723,5.311827289443062,336.37749112455367,12.856952436323677,0.46355033469528956,2.234109222964005,Unsafe
5.888431241882921,7.6326797438110185,3.8688654158982634,1971.2452866552012,11.246171852861359,9.516672283945972,185.41703363002597,11.571614791873774,0.6455008244632001,1.6370290638215481,Unsafe
5.479461469334732,3.8962174218602605,9.547210834040131,1831.1579632471585,30.796760233774094,6.048167752633339,1884.6896897105942,8.89832385396937,1.8169836514328623,3.0739659698274178,Unsafe
6.350460685614512,3.144253408096108,7.174660155832276,155.08621549806173,17.758250178364076,7.008058916075544,685.22070564002,13.787067453403518,1.4723345667956078,4.835288388321277,Unsafe
8.771638815650077,11.673166698183442,1.0720533173790259,1564.3843690824751,11.57763062146696,2.0159543664266284,1843.4739723380212,2.612704824721057,1.9449096930286602,4.51550585215778,Unsafe
6.292811728083021,6.392875505581575,0.709824301791543,309.63607026788566,11.869704112571629,2.2916769772803063,617.9657668867264,10.331195051909086,1.7873652424009532,0.24943989661298197,Unsafe
7.075162486973465,8.428917558895538,2.2288143783589507,152.2218701758048,16.29396996971884,5.180259357637053,1824.3753227390641,14.448428487017196,0.43804114012434925,2.4566737306588844,Unsafe
7.812075835580711,3.717435658685565,9.911830237808948,620.0214803360628,14.450398680538157,9.561383190853531,1817.4652004075676,4.719133572091821,1.52185645023124,1.714399560430044,Unsafe
6.454518409517176,9.14802857150742,8.723864774744188,611.7571702160982,29.35750294450377,4.24706177432376,1854.9844855203544,0.32785547960589195,0.10664481080463203,2.601962845465025,Unsafe
8.887128330883844,11.393100378353648,8.524728636874048,1656.7056484592329,18.042101166675863,8.897356371857802,1042.6915346399683,11.049525257840083,1.6374872296955332,3.0704470803714026,Unsafe
8.849789179768445,8.180987276976776,0.9619230566597712,1450.2677672913867,30.117394625995814,2.082597340831404,1745.2979449178947,0.20400683439629325,1.2070979572647702,1.0801375331879794,Unsafe
6.007129183301457,4.135037901378695,7.304893447220103,1965.0579119308272,14.34614994557882,6.553154862403391,1906.4552027179084,13.100751372814289,1.912640915646559,3.9296835407864563,Unsafe
6.988994023569542,8.235493747261291,13.907030858716663,1451.8745105924552,22.321979488602096,6.405516792194664,716.7721896046411,0.9388886563431906,1.9204645863834662,2.427833445421235,Unsafe
6.203513239267078,9.897124917941872,6.2650821050043755,894.685551186491,27.20092833882822,8.738872750632417,895.8613707968547,9.82619447509097,0.11112206695846698,4.960829669001406,Unsafe
6.1393619775098704,6.657748829166168,9.561375811932617,1427.962555795912,26.29977134664637,1.0298503396441134,1466.5563559379136,5.7200437519049405,0.329437756255978,0.22312419014344997,Unsafe
5.147547789418131,10.91853973147321,11.807370796535581,1998.972227654164,25.02823524825672,2.7093850047781496,670.6836612742717,3.129775740379319,0.9735720241641962,1.0296239633136468,Unsafe
7.438257335919587,8.83814658021628,11.86691654755737,1449.2695768688034,33.120540048279246,2.9771886288653358,1532.2376869340521,13.484050157822052,1.760192114642837,3.4791860227459512,Unsafe
7.010716092915446,11.093240264602823,8.029561194731436,1547.1945763626047,15.713128692668608,9.549694792816636,240.39507590571446,11.219063193710246,1.6307458331691522,3.5063807579752386,Unsafe
5.205915004999957,8.611547801226035,12.940303208333876,1882.8935288614928,22.342980111552635,2.3832429064290546,1094.6469301482302,5.172564435534576,1.9290963524400397,2.9527222996430305,Unsafe
6.114585856946446,4.181591748043418,6.174982353774331,315.93739649219833,32.09981375181022,1.3326611519850435,332.3956197591159,4.333881083572653,1.2399873930515681,4.8626041405840805,Unsafe
8.633063543866616,5.787225399946702,13.386051614379577,1439.090157550681,11.947344139878926,5.810153452676272,657.3146052296853,11.066583183000976,0.520561403927625,2.135043542727674,Unsafe
5.958247562667889,4.816154534272112,3.983293912735407,1716.531320138153,11.39720670632688,5.757026161903135,591.3882457242968,12.564904362834323,0.05996221261530289,2.143480379130845,Unsafe
5.579579488364892,11.179438479451761,4.56313790136328,1913.3193404196968,15.832557188957285,8.596422688310778,1693.9709397690656,10.766171918007561,0.4536237165338924,4.5613341797984495,Unsafe
6.9578110411102525,9.843600605587344,1.270249050885516,500.8416504522288,25.82553048845046,9.53973685160022,467.6827852717752,9.635839453032547,1.353793663927713,2.738364731784373,Unsafe
